time,east,north,altitude,velocity_east,velocity_north,velocity_up,speed,quat_w,quat_x,quat_y,quat_z,quaternion_norm_error,dcm_orthogonality_error,p,q,r,body_rate_norm,body_force_x,body_force_y,body_force_z,mx,my,mz,force_east,force_north,force_up,accel_east,accel_north,accel_up
7.65,12992.660907394189,-6.013341224922168,30017.858624120756,1699.382625155092,-4.253111905457523,6.110773856680898,1699.398934093175,0.9889666999889146,0.09313892147307201,0.09893888919457991,0.05900087986472383,1.1102230246251565e-16,1.1102230246251565e-16,0.030975580710232008,0.06644442974235859,0.0038022286128903465,0.0734084857938645,-1024.0967265071968,166.21901090252757,13167.286748598164,-367.5958360824045,545.667850199722,-505.7567363675451,1708.2303742443953,-2248.192214144267,12902.768072836423,1.4235253118703295,-1.8734935117868892,0.9456567273636871
7.7,13077.630038651943,-6.225996820195044,30018.16416281359,1699.4538014206855,-4.346786581046867,6.158056693049082,1699.4705173609323,0.9887229523519562,0.09381600664422403,0.10061833923973165,0.05917288397907319,0.0,1.0408340855860843e-17,0.030461872976496166,0.06697194152714864,0.0033606817169008207,0.07365093915731363,-1029.4497755483067,162.99902239578077,13162.625467800008,-373.04299720225447,541.6444154765333,-507.9618863900156,1747.6817001509396,-2266.0453710506404,12889.984165178532,1.4564014167924497,-1.8883711425422003,0.9350034709821102
7.75,13162.602728722977,-6.443336149247387,30018.472065648242,1699.5266214915252,-4.441205138173977,6.2048068665981875,1699.5437508607213,0.9884763947925594,0.09447818589699668,0.10231076398061487,0.05933630340036179,0.0,2.220446049250313e-16,0.0299409443103612,0.06749521434634662,0.0029175642260789807,0.0738957122360203,-1034.7626048373588,159.73730702948507,13157.763360464425,-378.2080623340668,537.5222675578442,-509.98366768794125,1787.3970144412074,-2283.4643333668105,12876.87807104716,1.4894975120343394,-1.902886944472342,0.9240817258726342
7.800000000000001,13247.579059797554,-6.665396406156086,30018.78230599157,1699.601096367127,-4.5363494853975945,6.25101095289182,1699.618645572273,0.9882270241905836,0.09512526103245236,0.10401604560773633,0.05949113908020981,0.0,2.220446049250313e-16,0.02941319381461211,0.0680141625514026,0.0024730416072664407,0.07414295794433766,-1040.0325248679922,156.4346997849609,13152.70112672647,-383.0871256434939,533.3021576937034,-511.82135042023015,1827.37209639751,-2300.4435488308104,12863.450435129073,1.5228100803312583,-1.917036290692342,0.9128920292742269
7.8500000000000005,13332.55911461591,-6.892213880425966,30019.094856539217,1699.6772368711436,-4.632201299932212,6.296655554355531,1699.6952122948335,0.9879748363306075,0.09575704425961813,0.10573406419912094,0.05963739531625248,1.1102230246251565e-16,1.1102230246251565e-16,0.028879025839156067,0.0685287016465914,0.0020272796643611645,0.07439281514786032,-1045.2568678557413,153.09204611162676,13147.43949553905,-387.6764975714355,528.9848549874525,-513.4742712033728,1867.6026708060763,-2316.9778040599754,12849.701883807802,1.5563355590050636,-1.9308148367166462,0.9014349031731683
7.9,13417.542976459466,-7.1238239454225765,30019.409689316934,1699.7550536490937,-4.728742041768044,6.341727299514189,1699.773461644837,0.9877198258549669,0.0963733583371834,0.10746469775187452,0.05977507969835701,0.0,1.1102230246251565e-16,0.028338849673654826,0.06903874828268054,0.0015804444631049477,0.07464540823095746,-1050.4329890885454,149.7102017105675,13141.979224567971,-391.97270762409306,524.5711462555602,-514.9418333509175,1908.084409541346,-2333.0622278574037,12835.63302198408,1.590070341284455,-1.944218523214503,0.8897108516534011
7.95,13502.530729141921,-7.360261047510979,30019.72677568191,1699.834557166158,-4.825952967928769,6.386212842096859,1699.85340405365,0.987461986219591,0.09697403670745562,0.10920782221327674,0.059904203052495525,0.0,2.0816681711721685e-17,0.02779307923644474,0.0695442202497065,0.0011327022559748162,0.074900846710726,-1055.5582682655768,146.29003231548072,13136.32110008281,-395.97250699736423,520.061835884226,-516.2235070888663,1948.8129330610097,-2348.6922942130277,12821.244430037907,1.6240107775508414,-1.9572435785108564,0.8777203583649236
8.0,13587.522457000228,-7.601558695907417,30020.046086324015,1699.9157577050355,-4.923815146854312,6.4300988600151054,1699.935049765383,0.9872013096527721,0.09755892362248586,0.11096331151139059,0.06002477938234848,0.0,1.1102230246251565e-16,0.02724213275998104,0.07004503646891132,0.0006842194072287048,0.07515922489914846,-1060.630110823713,142.83241347105292,13130.46593684372,-399.6728710335968,515.4577456827835,-517.3188297469189,1989.7838118110524,-2363.8638249992273,12806.536660942013,1.6581531765092103,-1.9698865208326894,0.8654638841183449
8.05,13672.51824488548,-7.847749453250133,30020.367591267015,1699.998665363861,-5.022309472895946,6.473372054221023,1700.0184088347696,0.9869377871169931,0.09812787426228203,0.1127310375851771,0.06013682580871613,1.1102230246251565e-16,1.1102230246251565e-16,0.0266864324730455,0.07054111698389305,0.00023516231815531164,0.07542062161497731,-1065.6459492509791,139.33823030882533,13124.414577984091,-403.0710015088413,510.7597147339285,-518.227405925491,2030.9925675404497,-2378.5729923612025,12791.510237535958,1.692493806283708,-1.9821441603010022,0.8529418646132996
8.1,13757.518178153672,-8.09886492689493,30020.691259869727,1700.0832900541752,-5.121416680910996,6.516019147451687,1700.1034911251074,0.9866714082739327,0.09868075484503265,0.11451087041410672,0.06024036250681799,0.0,3.469446951953614e-17,0.026126404279959114,0.0710323829510248,-0.00021430264742248583,0.07568509994659184,-1070.6032443862944,135.8083773206047,13118.167894889137,-406.1643287488748,505.96859924079774,-518.9489076384489,2072.43467452554,-2392.81632080254,12776.165649969722,1.7270288954379498,-1.9940136006687832,0.840154708308102
8.15,13842.52234265638,-8.35493576094048,30021.0170608271,1700.1696414989472,-5.221117360944435,6.558026882867092,1700.1903063062534,0.9864021614527573,0.09921744272926937,0.11630267804726128,0.06033541264156308,1.1102230246251565e-16,1.1102230246251565e-16,0.025562477437043277,0.07151875662919853,-0.0006640092373418353,0.07595270706678696,-1075.4994867048702,132.2437581294785,13111.726787070435,-408.9505135723952,501.0852723709281,-519.4830744315099,2114.1055607044946,-2406.5906889666953,12760.503353325219,1.7617546339204122,-2.0054922408055793,0.8271027944376836
