time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,qbar
9.02,1778.859841823532,1778.864,29713.755924681125,29768.057142857142,-0.01728116546159013,0.13975776721251873,0.12247660175092875,0.0009929228774184632,-0.07743938425924413,-0.0008790641257458393,-0.07750960278921881,0.10921558648030297,31267.63818464424
9.040000000000001,1778.923841128916,1778.928,29713.141359150202,29767.542857142857,-0.017268210745743705,0.13976450691460945,0.1224962961688659,0.0009765638964496835,-0.07745728828539039,-0.0008815443802956477,-0.07752758839744762,0.10922626950827725,31272.55729782732
9.06,1778.987840461621,1778.992,29712.52723275497,29767.02857142857,-0.01725523374110801,0.13977089996396183,0.12251566622285398,0.000960487272293797,-0.07747523380069457,-0.000883231819249768,-0.0775455560289437,0.10923689400931737,31277.475197248157
9.08,1779.0518398211827,1779.056,29711.91354631633,29766.514285714286,-0.017242234744800012,0.13977695235094156,0.12253471760614171,0.000944697554221246,-0.07749320495699658,-0.0008841507195028465,-0.0775634917408714,0.10924746094986058,31282.391878513517
9.1,1779.1158392071288,1779.12,29711.30030064482,29766.0,-0.017229214047609208,0.13978267014680176,0.12255345609919271,0.000929198915857691,-0.07751118639796287,-0.0008843251939011779,-0.07758138206711739,0.10925797131358678,31287.30733727282
9.120000000000001,1779.1798386189805,1779.184,29710.68749654082,29765.485714285714,-0.017216171933972197,0.13978805949623158,0.12257188756225953,0.000913995163870645,-0.07752916325559035,-0.0008837791770513634,-0.07759921401375465,0.10926842610007582,31292.221569217247
9.14,1779.2438380562526,1779.248,29710.07513479479,29764.97142857143,-0.017203108681953135,0.1397931266100844,0.12259001792813141,0.0008990897466719204,-0.07754712114642845,-0.0008825364117327812,-0.07761697505427174,0.10927882632349087,31297.134570078804
9.16,1779.3078375184543,1779.312,29709.463216187494,29764.457142857143,-0.01719002456322991,0.13979787775828603,0.12260785319505628,0.0008844857631284059,-0.07756504616753161,-0.0008806204359061725,-0.07763465312457801,0.10928917301129276,31302.04633562944
9.18,1779.3718370050897,1779.376,29708.851741490224,29763.942857142858,-0.01717691984308584,0.1398023192629227,0.122625399419837,0.0008701859712739255,-0.07758292489215429,-0.0008780545703065908,-0.07765223661779674,0.10929946720298546,31306.95686167998
9.200000000000001,1779.4358365156584,1779.44,29708.24071146502,29763.428571428572,-0.017163794780406763,0.13980645749150838,0.12264266271110176,0.000856192797015164,-0.07760074436520005,-0.0008748619066137385,-0.0776697143788572,0.10930970994888753,31311.866144079424
9.22,1779.4998360496563,1779.504,29707.63012686491,29762.914285714287,-0.017150649627683315,0.13981029885043167,0.12265964922274848,0.0008425083428248676,-0.07761849209843655,-0.0008710652961920022,-0.07768707569889602,0.10931990230893683,31316.774178713833
9.24,1779.5638356065756,1779.568,29707.01998843413,29762.4,-0.01713748463101824,0.13981384977858102,0.12267636514756292,0.0008291343964157628,-0.07763615606548793,-0.0008666873393878005,-0.0777043103094792,0.10933004535152552,31321.680961505426
9.26,1779.6278351859057,1779.632,29706.410296908347,29761.885714285716,-0.017124300030138578,0.1398171167411484,0.12269281671100997,0.00081607243938886,-0.07765372469661568,-0.0008617503753768005,-0.07772140837665466,0.10934014015236135,31326.586488411693
9.28,1779.6918347871338,1779.696,29705.80105301488,29761.371428571427,-0.01711109605841256,0.13982010622361013,0.12270901016519771,0.0008033236558500274,-0.07767118687329913,-0.0008562764725500356,-0.07773836049484624,0.1093501877933627,31331.49075542446
9.3,1779.7558344097447,1779.76,29705.192257472936,29760.85714285714,-0.017097872942871028,0.13982282472588414,0.12272495178301326,0.0007908889409889478,-0.0776885319226265,-0.0008502874194317825,-0.07775515768059871,0.109360189361583,31336.393758568956
9.32,1779.8198340532224,1779.824,29704.58391099383,29760.342857142856,-0.01708463090423325,0.13982527875666306,0.12274064785242997,0.0007787689096147871,-0.07770574961150704,-0.0008438047161171318,-0.07777179136618369,0.10937014594816236,31341.2954939028
9.34,1779.8838337170496,1779.888,29703.97601428121,29759.82857142857,-0.017071370156936955,0.1398274748279215,0.12275610467098469,0.0007669639046431199,-0.07772283014071495,-0.0008368495662186016,-0.07778825339307667,0.10938005864731241,31346.195957515192
9.36,1779.9478334007085,1779.952,29703.368568031263,29759.314285714285,-0.01705809090917241,0.13982941944959662,0.12277132854042437,0.0007554740055288701,-0.07773976413877494,-0.000829442869314944,-0.07780453600531402,0.1093899285553301,31351.095145525956
9.38,1780.0118331036815,1780.016,29702.76157293296,29758.8,-0.01704479336292042,0.1398311191244409,0.12278632576152065,0.0007442990366402397,-0.07775654265570006,-0.0008216052138898949,-0.07782063184273944,0.10939975676963905,31355.993054084567
9.4,1780.075832825451,1780.08,29702.155029668258,29758.285714285714,-0.017031477713994082,0.13983258034304527,0.12280110262905136,0.0007334385755688012,-0.07777315715659114,-0.0008133568707505863,-0.07783653393414881,0.10940954438786299,31360.88967936933
9.42,1780.1398325655005,1780.144,29701.548938912325,29757.77142857143,-0.01701814415208413,0.13983380957903144,0.12281566542694748,0.0007228919613711409,-0.07778959951510778,-0.0008047177869153086,-0.07785223569034262,0.10941929250692808,31365.78501758639
9.44,1780.2038323233146,1780.208,29700.943301333755,29757.257142857143,-0.017004792860807704,0.1398348132844118,0.12283002042360426,0.0007126583027376385,-0.07780586200682021,-0.0007957075799619336,-0.07786773089709412,0.10942900222219235,31370.67906496885
9.46,1780.2678320983794,1780.272,29700.33811759478,29756.742857142857,-0.016991424017760468,0.13983559788511526,0.12284417386735497,0.0007027364860841697,-0.07782193730245134,-0.000786345532825627,-0.07788301370804195,0.10943867462660689,31375.571817775894
9.48,1780.3318318901827,1780.336,29699.733388351484,29756.22857142857,-0.016978037794571837,0.13983616977667723,0.12285813198210557,0.0006931251835627181,-0.07783781846101788,-0.0007766505890359185,-0.07789807863751508,0.10944831080990494,31380.463272291872
9.5,1780.3958316982148,1780.4,29699.129114254018,29755.714285714286,-0.016964634356963222,0.139836535320092,0.12287190096312894,0.0006838228609870696,-0.07785349892287956,-0.0007666413483807435,-0.07791292055329853,0.1094579118578176,31385.353424825462
9.52,1780.4598315219687,1780.464,29698.525295946794,29755.2,-0.016951213864809158,0.1398367008378255,0.12288548697301653,0.00067482778566996,-0.0778689725027048,-0.0007563360629903618,-0.07792753466934735,0.10946747885131995,31390.24227170874
9.540000000000001,1780.5238313609402,1780.528,29697.921934068712,29754.685714285715,-0.016937776472201137,0.13983667260998695,0.12289889613778597,0.0006661380341682318,-0.07788423338236145,-0.0007457526338292569,-0.07794191653845625,0.10947701286590525,31395.129809296322
9.56,1780.5878312146285,1780.592,29697.319029253347,29754.17142857143,-0.016924322327514035,0.13983645687065652,0.12291213454314265,0.0006577514999327367,-0.0778992761037405,-0.0007349086075841583,-0.07795606204489273,0.10948651497088487,31400.016033964584
9.58,1780.651831082536,1780.656,29696.71658212916,29753.657142857144,-0.016910851573474998,0.13983605980436806,0.12292520823089322,0.0006496659008599053,-0.07791409556152112,-0.0007238211739409259,-0.07796996739700042,0.10949598622871723,31404.900942110675
9.6,1780.7158309641698,1780.72,29696.11459331969,29753.14285714286,-0.01689736434723464,0.13983548754274366,0.12293812319550919,0.0006418787867420814,-0.07792868699588439,-0.0007125071632373284,-0.07798362911977973,0.10950542769436376,31409.784530151803
9.620000000000001,1780.77983085904,1780.784,29695.513063443756,29752.62857142857,-0.01688386078044043,0.13983474616127875,0.12295088538083848,0.0006343875466138948,-0.07794304598518348,-0.00070098304448238,-0.07799704404745267,0.10951484041467059,31414.66679452433
9.64,1780.8438307666618,1780.848,29694.91199311565,29752.114285714284,-0.016870340999312155,0.13983384167627486,0.12296350067696285,0.0006271894159921107,-0.07795716843857764,-0.0006892649237327122,-0.07801020931601804,0.1095242254277772,31419.547731683022
9.66,1780.907830686555,1780.912,29694.311382945325,29751.6,-0.01685680512471928,0.13983278004191813,0.12297597491719901,0.000620281484006569,-0.077971050588637,-0.0006773685428140093,-0.07802312235580386,0.10953358376255201,31424.427338100126
9.68,1780.971830618244,1780.976,29693.71123353859,29751.085714285713,-0.01684325327226017,0.13983156714750125,0.12298831387524126,0.0006136607004199876,-0.07798468898392522,-0.0006653092783799042,-0.07803578088402234,0.10954291643805134,31429.305610264728
9.700000000000001,1781.0358305612588,1781.04,29693.11154549729,29750.571428571428,-0.01682968555234296,0.1398302088147862,0.1230005232624434,0.0006073238825345604,-0.07799808048156659,-0.000653102141294693,-0.07804818289733419,0.10955222446300551,31434.18254468178
