time,east,north,altitude,velocity,gamma,heading,desired_gamma,desired_heading,gamma_error,heading_error,roll_ref,pitch_ref,yaw_ref,roll,pitch,yaw,roll_error,pitch_error,yaw_error,gamma_rate_cmd,heading_rate_cmd,lateral_accel_cmd,mx_cmd,my_cmd,mz_cmd,mx_allocated,my_allocated,mz_allocated,allocation_residual_norm,left_elevon,right_elevon,rudder,body_flap,left_elevon_rate,right_elevon_rate,rudder_rate,body_flap_rate,qbar,load_factor
13.600000000000001,23611.005088385773,2141.4698773191103,29575.233078993882,1741.5382666928765,-0.018223655674905307,0.17558827831851564,-0.0186947315407524,0.3956846747857307,-0.0004710758658470933,0.2200963964672149,0.2617993877991494,0.016633466399067338,0.19011464048535176,0.17780566120493901,0.02773485315649178,0.2168020412318068,-0.08399372659421056,0.011101386757424336,0.026687400746455037,-3.5330689938531994e-05,0.01210530180569682,21.078345763644112,4800.0,-1520.7299018742501,-2500.974477403712,4798.538999915655,-1519.8648452279815,-2499.168013051378,2.4791445508409504,0.144688448248029,-0.08932482288685643,-0.13990118602072996,0.053613049640112063,0.04048376078776339,0.04358279364846562,0.027289595838522196,0.09640033603613749,30551.544763577625,2.367921339930147
13.65,23696.723511955664,2156.7044004239488,29573.6462440244,1741.5080081316653,-0.018225422209402233,0.17619354340880067,-0.018694786257757015,0.3963033562052246,-0.0004693640483547819,0.22010981279642383,0.2617993877991494,0.016631879605407105,0.1907207910533648,0.18164759751885384,0.029138365958078297,0.21730857848074203,-0.08015179028029573,0.012506486352671153,0.02658778742737722,-3.520230362660864e-05,0.012106039703803311,21.07926369882559,4773.342685421723,-1633.941457104068,-2457.100222504247,4771.891749836337,-1633.0142327575575,-2455.3203477450115,2.4764719300378277,0.14596231214318042,-0.08661995396651145,-0.1379672418307536,0.05821675410442238,0.025477277903028228,0.0540973784068996,0.03867888379952722,0.09207408928620639,30557.217007429856,2.368015903644304
13.700000000000001,23782.431206803976,2171.990538617598,29572.059283108232,1741.4777543762198,-0.018227182324583563,0.17679884539399104,-0.018694836094632294,0.3969237819829039,-0.00046765377004873154,0.22012493658891286,0.2617993877991494,0.01663029906944791,0.19132709120885938,0.1858121831958175,0.030491826756987275,0.21770479075814908,-0.07598720460333208,0.013861527687539343,0.0263776995492897,-3.507403275365487e-05,0.012106871512390207,21.08034516571984,4392.334945981992,-1740.5601044327095,-2403.7026403662385,4390.98894987864,-1739.575103530896,-2401.980757010525,2.397251463133592,0.1389476324764235,-0.07590757476036074,-0.13433024373224536,0.0626550248231443,-0.14029359333513847,0.2142475841230143,0.07273996197016463,0.08876541437443847,30562.89098925234,2.3681255953839235
13.75,23868.128141496323,2187.328287900764,29570.472196804953,1741.4475054128764,-0.018228936026221245,0.17740418896961074,-0.018694881009141042,0.39754596654539065,-0.000465944982919797,0.22014177757577968,0.2617993877991494,0.01662872479045877,0.19193354628961234,0.19029552778769387,0.03179007662841988,0.21799106547505076,-0.0715038600114557,0.015161351837960968,0.026057519185438416,-3.4945873718984774e-05,0.012107797766667882,21.081591087520493,3990.3862946885893,-1840.1762631938964,-2340.952776501359,3989.151498960925,-1839.1374528307197,-2339.2958664752346,2.312833390967256,0.13129973148895155,-0.06481586824562825,-0.13015667807993214,0.06684117802334374,-0.152958019749439,0.2218341302946497,0.08347131304626443,0.08372306400398877,30568.56670677482,2.3682505010975983
13.8,23953.814284524058,2202.7176446579842,29568.88498567362,1741.417261227994,-0.018230683319907195,0.1780095788579441,-0.018694920958440994,0.39816992446601307,-0.00046423763853379804,0.22016034560806919,0.2617993877991494,0.016627156767933346,0.19254016166807686,0.19508430089188966,0.03302824970608484,0.21816811325448526,-0.06671508690725991,0.016401092938151507,0.025627951586408404,-3.481782289003485e-05,0.012108819008443805,21.08300239884577,3570.7491333925527,-1932.4156837563578,-2269.0501850704495,3569.630920790126,-1931.3272300250574,-2267.464880023631,2.224482645667649,0.12308727611552198,-0.05342623731229119,-0.12546654984870548,0.0707592044289026,-0.16424910746859145,0.2277926186667413,0.09380256462453329,0.07836052811117711,30574.244157728088,2.368390707858669
13.850000000000001,24039.489604302893,2218.1586056597234,29567.297650272794,1741.3870218079544,-0.018232424211051697,0.17861501980836625,-0.018694955899074987,0.3987956704667598,-0.0004625316880232898,0.22018065065839343,0.2617993877991494,0.01662559500159245,0.1931469427518202,0.2001580535363372,0.034201786022645106,0.21823695590889391,-0.061641334262812375,0.01757619102105279,0.02509001315707371,-3.468987660174673e-05,0.012109935786211638,21.084580045892707,3136.2729001018124,-2016.9407351592104,-2188.2209693139557,3135.2758803081456,-2015.8069835488027,-2186.7135644263917,2.1334738522225387,0.11437040209527087,-0.0418102990291923,-0.12027981777201764,0.07439457248903111,-0.17433748040502212,0.23231876566197782,0.10373464153375672,0.07270736120257026,30579.923339843903,2.3685463038807164
13.9,24125.154069171513,2233.651168064497,29565.710191160557,1741.3567871391617,-0.018234158704881785,0.17922051659767702,-0.01869498578696107,0.39942321942026515,-0.0004608270820792848,0.22020270282258814,0.2617993877991494,0.01662403949138648,0.1937538949839679,0.2054919961633903,0.035306439151140345,0.2181989196564964,-0.05630739163575926,0.018682399659753823,0.024445024672528515,-3.456203115594636e-05,0.012111148655242347,21.08632498659472,2689.604235359693,-2093.4509569704974,-2098.7162047107568,2688.732296990806,-2092.276412078074,-2097.2926588046857,2.0411553517915317,0.10520531922078954,-0.030034446105705263,-0.11461701607683206,0.07773421190532966,-0.1833016574896265,0.23551705846974066,0.1132560339037117,0.06679278832597085,30585.604250854984,2.368717378533393
13.950000000000001,24210.80764739018,2249.1953294210202,29564.122608894526,1741.3265572080422,-0.01823588680643958,0.17982607403043893,-0.018695010577382414,0.400052586351827,-0.00045912377094283266,0.22022651232138823,0.2617993877991494,0.01662249023749801,0.1943610238436504,0.21105858179173032,0.036338279990870005,0.21805563187806465,-0.05074080600741926,0.01971578975337218,0.023694608034414255,-3.443428282071245e-05,0.012112458177676352,21.08823819078108,2233.289868311789,-2161.683051234979,-2000.8108991237123,2232.546203648986,-2160.4723562888635,-1999.476827871215,1.9489908901764994,0.09564667258643578,-0.018162196035030984,-0.10849956240931301,0.08076649410834304,-0.19117293268707536,0.2374450014134856,0.12234907335038098,0.06064564406026762,30591.286888494837,2.3689040223584445
14.0,24296.45030713932,2264.7910876703827,29562.53490403187,1741.2963320010447,-0.018237608520580616,0.1804316969393227,-0.0186950302249768,0.40068378644145647,-0.00045742170439618327,0.2202520895021336,0.2617993877991494,0.016620947240344377,0.1949683348464637,0.21682844168710513,0.03729369757334478,0.21780902023228332,-0.04497094611204444,0.020672750333000423,0.022840685385819626,-3.430662782971374e-05,0.012113864922617347,21.090320640339183,1769.826692110713,-2221.410478642808,-1894.8032951698435,1769.2138085776933,-2220.1683951556784,-1893.563961053279,1.8585872770810854,0.0857486841478792,-0.006255340971566823,-0.10194989762004772,0.08348120731384118,-0.19795976877113153,0.2381371012692832,0.13099329578530577,0.0542942641099628,30596.971250497707,2.3691063270860284
14.05,24382.08201651811,2280.438441148251,29560.947077129316,1741.2661115046399,-0.018239323851972102,0.18103739018545362,-0.018695044683725983,0.401316835025962,-0.0004557208317538808,0.22027944484050854,0.2617993877991494,0.016619410500580332,0.19557583354492714,0.222770970317133,0.038169397455525715,0.21746131340664698,-0.039028417482016575,0.021549986954945588,0.021885479861719848,-3.417906238154106e-05,0.01211536946622797,21.09257332938011,1301.6832040420404,-2272.4427555760417,-1781.0144010516074,1301.202930019966,-2271.174143347434,-1779.87470203579,1.7717093355027078,0.07556563155677441,0.005625551074110167,-0.094991536239459,0.08586952518382168,-0.20366105182209576,0.2376178409135398,0.13916722761177447,0.047766357399610104,30602.657334598633,2.369324385651349
