time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,qbar
10.86,1918.195421488632,1784.752,29541.464701650028,29720.742857142857,-0.03056334259023485,0.09403324733928128,0.0634699047490464,0.007839684474510271,-0.05282737195888698,-0.00420601219075793,-0.0531612314273848,0.21882772656528732,37238.28701083776
10.88,1918.3619915203942,1784.816,29540.292273332467,29720.22857142857,-0.030564913392424356,0.09419164190430031,0.06362672851187592,0.007842669849395249,-0.05291287287153906,-0.004203388064116179,-0.053246518197057294,0.21853389989780492,37250.81992993294
10.9,1918.5282586559015,1784.88,29539.11968614681,29719.714285714286,-0.030566323238705315,0.09434993447104717,0.06378361123234182,0.007845580247175014,-0.05299831998726572,-0.00420072543623654,-0.05333174810949507,0.2182409906980211,37263.34556120636
10.92,1918.6942236813181,1784.944,29537.9469464403,29719.2,-0.0305675721864815,0.09450812359774602,0.06394055141126448,0.007848415704309355,-0.05308371252307789,-0.0041980243022655085,-0.05341692038163063,0.21794899634496007,37275.86389531428
10.94,1918.8598873806761,1785.008,29536.774060559106,29718.685714285715,-0.03056866029441795,0.09466620784461843,0.06409754755020045,0.007851176257947937,-0.053169049695911595,-0.004195284659458402,-0.05350203423048551,0.21765791422441005,37288.37492282296
10.96,1919.025250535882,1785.0720000000001,29535.60103484826,29718.17142857143,-0.03056958762244066,0.0948241857738966,0.06425459815145591,0.007853861945903085,-0.05325433072267056,-0.004192506507154368,-0.05358708887320835,0.2173677417288989,37300.878634209126
10.98,1919.1903139267247,1785.136,29534.427875651607,29717.657142857144,-0.030570354231736277,0.09498205594983603,0.06441170171809972,0.007856472806623353,-0.05333955482026812,-0.004189689846733876,-0.05367208352711587,0.21707847625767318,37313.37501986055
11.0,1919.3550783308838,1785.2,29533.254589311753,29717.14285714286,-0.030570960184751778,0.09513981693872764,0.06456885675397583,0.007859008879167866,-0.05342472120566843,-0.004186834681592875,-0.05375701740973076,0.21679011521667813,37325.86407007645
11.02,1919.5195445239365,1785.264,29532.081182170008,29716.628571428573,-0.030571405545194143,0.09529746730890948,0.0647260617637153,0.007861470203181436,-0.053509829095927046,-0.004183941017108686,-0.05384188973882002,0.2165026560185308,37338.34577506817
11.040000000000001,1919.6837132793657,1785.328,29530.90766056634,29716.114285714284,-0.03057169037803003,0.09545500563077779,0.06488331525274772,0.007863856818870443,-0.0535948777082309,-0.004181008860608412,-0.053926699732430215,0.21621609608250253,37350.82012495959
11.06,1919.847585368568,1785.392,29529.734030839307,29715.6,-0.03057181474948543,0.0956124304767977,0.06504061572731223,0.00786616876697947,-0.05367986625993739,-0.00417803822132282,-0.05401144660892922,0.2159304328344931,37363.28710978777
11.08,1920.0111615608603,1785.456,29528.56029932602,29715.085714285713,-0.03057177872704533,0.09576974042151343,0.06519796169446807,0.007868406088768683,-0.05376479396861309,-0.004175029110383215,-0.054096129587035344,0.21564566370700966,37375.746719503346
11.1,1920.174442623488,1785.52,29527.386472362083,29714.571428571428,-0.03057158237945335,0.095926934041558,0.06535535166210461,0.007870568825991962,-0.05384966005207161,-0.004171981540754573,-0.05418074788585774,0.2153617861391497,37388.1989439711
11.120000000000001,1920.3374293216325,1785.584,29526.212556281527,29714.057142857142,-0.03057122577671141,0.09608400991566257,0.06551278413895113,0.007872657020875745,-0.053934463728410764,-0.004168895527222228,-0.05426530072492912,0.21507879757657195,37400.64377297057
11.14,1920.5001224184186,1785.648,29525.03855741678,29713.542857142857,-0.03057070899007935,0.09624096662466532,0.06567025763458594,0.007874670716098611,-0.05401920421604916,-0.004165771086355502,-0.054349787324239146,0.214796695471479,37413.08119619648
11.16,1920.6625226749225,1785.712,29523.864482098597,29713.02857142857,-0.03057003209207458,0.09639780275151989,0.06582777065944527,0.007876609954771564,-0.054103880733762044,-0.004162608236469275,-0.0544342069042694,0.21451547728259585,37425.511203259266
11.18,1920.8246308501782,1785.776,29522.69033665601,29712.514285714286,-0.030569195156471708,0.09655451688130354,0.06598532172483179,0.007878474780419024,-0.054188492500716536,-0.004159406997600319,-0.054518558686024184,0.2142351404751459,37437.93378368567
11.200000000000001,1920.9864477011859,1785.84,29521.516127416275,29712.0,-0.030568198258302162,0.09671110760122478,0.06614290934292259,0.007880265236960523,-0.054273038736506185,-0.004156167391466257,-0.05460284189106472,0.21395568252083197,37450.348926919214
11.22,1921.1479739829192,1785.904,29520.34186070482,29711.485714285714,-0.03056704147385382,0.09686757350063081,0.06630053202677696,0.007881981368693065,-0.05435751866118489,-0.004152889441444382,-0.05468705574153803,0.21367710089781383,37462.75662232076
11.24,1921.3092104483321,1785.968,29519.16754284519,29710.97142857143,-0.030565724880670633,0.09702391317101446,0.06645818829034379,0.007883623220274187,-0.05444193149530019,-0.004149573172527463,-0.054771199460209155,0.21339939309068756,37475.15685916894
11.26,1921.4701578483673,1786.032,29517.993180158992,29710.457142857143,-0.030564248557552236,0.09718012520602083,0.06661587664846856,0.00788519083670567,-0.05452627645992576,-0.004146218611296365,-0.05485527227049159,0.2131225565904612,37487.549626660926
11.28,1921.6308169319623,1786.096,29516.81877896585,29709.942857142858,-0.030562612584553558,0.09733620820145371,0.06677359561690012,0.007886684263317912,-0.05461055277669344,-0.00414282578589321,-0.054939273396474704,0.21284658889454028,37499.934913912584
11.3,1921.7911884460575,1786.16,29515.64434558334,29709.428571428572,-0.030560817042984446,0.09749216075528154,0.06693134371229706,0.007888103545754949,-0.054694759667824465,-0.004139394725977989,-0.05502320206295567,0.21257148750670013,37512.31270995937
11.32,1921.9512731356037,1786.224,29514.46988632694,29708.914285714287,-0.030558862015409256,0.0976479814676432,0.06708911945223389,0.007889448729960105,-0.054778896356160185,-0.004135925462713092,-0.05510705749546436,0.21229724993706683,37524.683003756625
11.34,1922.1110717435688,1786.288,29513.295407509988,29708.4,-0.030556747585646474,0.09780366894085339,0.06724692135520688,0.007890719862162282,-0.054862962065192075,-0.0041324180287167995,-0.05519083892029252,0.2120238737020999,37537.04578418015
11.36,1922.2705850109453,1786.352,29512.120915443607,29707.885714285716,-0.030554473838768303,0.09795922177940793,0.06740474794063958,0.007891916988862855,-0.054946956019091026,-0.004128872458036153,-0.05527454556452173,0.2117513563245661,37549.40104002678
11.38,1922.4298136767577,1786.416,29510.946416436673,29707.371428571427,-0.030552040861100277,0.09811463858998855,0.06756259772888823,0.007893040156823176,-0.05503087744273618,-0.004125288786125389,-0.055358176656047114,0.21147969533352068,37561.74876001489
11.4,1922.5887584780692,1786.48,29509.77191679575,29706.85714285714,-0.030549448740220846,0.09826991798146766,0.06772046924124676,0.007894089413052675,-0.05511472556174302,-0.004121667049801272,-0.05544173142360616,0.2112088882642908,37574.088932784885
11.42,1922.7474201499897,1786.544,29508.597422825038,29706.342857142856,-0.030546697564960985,0.09842505856491274,0.0678783609999517,0.007895064804797547,-0.05519849960249092,-0.004118007287227517,-0.05552520909680208,0.21093893265844715,37586.4215468998
11.44,1922.905799425682,1786.608,29507.422940826324,29705.82857142857,-0.030543787425403778,0.09858005895359061,0.06803627152818678,0.007895966379530005,-0.055282198792150114,-0.0041143095378791475,-0.05560860890612718,0.2106698260637893,37598.74659084573
11.46,1923.0638970363698,1786.672,29506.248477098925,29705.314285714285,-0.030540718412884006,0.0987349177629714,0.06819419935008735,0.00789679418493812,-0.055365822358707906,-0.004110573842501437,-0.055691930082989116,0.21040156603432525,37611.06405303244
11.48,1923.2217137113441,1786.736,29505.074037939634,29704.8,-0.03053749061998775,0.09888963361073236,0.06835214299074456,0.007897548268916185,-0.05544936953099431,-0.004106800243091625,-0.05577517185973406,0.21013415013024667,37623.3739217938
11.5,1923.379250177971,1786.8,29503.89962964267,29704.285714285714,-0.030534104140551965,0.09904420511676151,0.0685101009762095,0.007898228679555643,-0.055532839538707204,-0.0041029887828736445,-0.05585833346966816,0.20986757591791189,37635.6761853885
11.52,1923.536507161698,1786.864,29502.725258499628,29703.77142857143,-0.03053055906966408,0.09919863090316107,0.06866807183349695,0.007898835465136535,-0.05561623161243687,-0.004099139506261274,-0.05594141414708027,0.20960184096982742,37647.9708320003
11.540000000000001,1923.6934853860616,1786.9279999999999,29501.550930799414,29703.257142857143,-0.030526855503661566,0.09935290959425071,0.0688260540905891,0.00789936867411948,-0.05569954498368984,-0.004095252458829004,-0.056024413127264534,0.20933694286462184,37660.25784973874
11.56,1923.8501855726943,1786.992,29500.376652828203,29702.742857142857,-0.03052299354013153,0.09950703981657069,0.06898404627643913,0.007899828355138156,-0.055782778884912294,-0.004091327687289864,-0.056107329646541144,0.20907287918703327,37672.53722663972
