time,theta,theta_ref,q,q_measured,moment,moment_cmd,moment_rate,eta,eta_dot,modal_energy,effectiveness,disturbance_moment,controller
10.1,-0.07182237789621855,-0.026179938779914945,-0.0833560271352482,-0.06885507856828517,4635.019473737791,4800.0,2196.6849087118135,0.011475248617112629,0.03222433014880674,0.004733006313155097,0.9540990055315495,0.0,rigid_rate_pd
10.11,-0.07265155495481287,-0.026179938779914945,-0.08247904408007332,-0.06727769587371031,4654.4051554888365,4800.0,1938.5681751045922,0.011805424180130652,0.033780773791917795,0.005030347621320391,0.9527783032794774,0.0,rigid_rate_pd
10.120000000000001,-0.07347195282476383,-0.026179938779914945,-0.08160026985011774,-0.06578258050952111,4671.512964417755,4800.0,1710.780892891853,0.012150240927522224,0.03515042075688139,0.005341883386791655,0.9513990362899111,0.0,rigid_rate_pd
10.13,-0.07428355590652883,-0.026179938779914945,-0.08072015728650492,-0.06437556713212796,4686.610557069229,4800.0,1509.759265147386,0.012507769564309058,0.036321311454171036,0.00566583641603884,0.9499689217427638,0.0,rigid_rate_pd
10.14,-0.07508635285060365,-0.026179938779914945,-0.07983910445945983,-0.06306160961151323,4699.934139581572,4800.0,1332.358251234291,0.012875970379684605,0.03728332188432576,0.006000322668357612,0.9484961184812616,0.0,rigid_rate_pd
10.15,-0.07588033603583959,-0.026179938779914945,-0.0789574597726888,-0.061844788177853965,4711.692163199057,4800.0,1175.8023617485378,0.013252711583816516,0.03802815909963295,0.006343370100615881,0.9469891536647339,0.0,rigid_rate_pd
10.16,-0.07666550109591781,-0.026179938779914945,-0.07807552650341791,-0.06072831813497145,4722.068585551024,4800.0,1037.642235196654,0.01363578757625157,0.03854935192988103,0.006692936757495925,0.9454568496949938,0.0,rigid_rate_pd
10.17,-0.07744184648870978,-0.026179938779914945,-0.07719356685095057,-0.05971456054079012,4731.225748721395,4800.0,915.716317037095,0.014022937094811177,0.03884223624480099,0.007046928130729469,0.9439082516207553,0.0,rigid_rate_pd
10.18,-0.07820937310393616,-0.026179938779914945,-0.0763118055578513,-0.058805035185740304,4739.306919136832,4800.0,808.1170415437555,0.014411861187270999,0.03890393416024666,0.007403213818769788,0.942352555250916,0.0,rigid_rate_pd
10.19,-0.07896808390513856,-0.026179938779914945,-0.07543043316011643,-0.05800043613548502,4746.438529010799,4800.0,713.1609873967136,0.01480024094282655,0.038733326721403116,0.007759643522356499,0.9407990362286938,0.0,rigid_rate_pd
10.200000000000001,-0.07971798360250651,-0.026179938779914945,-0.07454960891582553,-0.05730065004411218,4752.732154411558,4800.0,629.3625400759083,0.015185754916278695,0.03833101971491854,0.008114062412265777,0.9392569803348852,0.0,rigid_rate_pd
10.21,-0.08045907835356675,-0.026179938779914945,-0.07366946345567334,-0.05670477738769796,4758.286260901549,4800.0,555.4106489990772,0.015566096174954887,0.037699302373278606,0.00846432590381019,0.9377356153001805,0.0,rigid_rate_pd
10.22,-0.0811913754891473,-0.026179938779914945,-0.07279010119336365,-0.05621115671566086,4763.187744059164,4800.0,490.14831576150755,0.01593898889654374,0.036842098839339546,0.00880831386885646,0.936244044413825,0.0,rigid_rate_pd
10.23,-0.0819148832623849,-0.026179938779914945,-0.07191160252902738,-0.0558173919683845,4767.513288984829,4800.0,432.55449256648717,0.016302204445195263,0.03576491235698419,0.009143944310685595,0.934791182219219,0.0,rigid_rate_pd
10.24,-0.0826296106188536,-0.026179938779914945,-0.07103402587453325,-0.0555203828640242,4771.330570061247,4800.0,381.7281076418112,0.01665357685336253,0.03447476224557568,0.009469186520291757,0.9333856925865499,0.0,rigid_rate_pd
10.25,-0.08333556698616178,-0.026179938779914945,-0.07015740952573404,-0.05531635831509851,4774.6993097383975,4800.0,336.8739677150188,0.01699101763787004,0.03298011380141229,0.009782073725030198,0.9320359294485199,0.0,rigid_rate_pd
10.26,-0.08403276208159763,-0.026179938779914945,-0.06928177340327958,-0.05520091279629887,4777.672212908276,4800.0,297.29031698789186,0.01731252988052837,0.031290801348846015,0.010080715232180477,0.9307498804778865,0.0,rigid_rate_pd
10.27,-0.08472120573660424,-0.026179938779914945,-0.06840712068058515,-0.05516904554884788,4780.295791487953,4800.0,262.35785796761775,0.01761622150621366,0.029417944737193932,0.010363308061271807,0.9295351139751453,0.0,rigid_rate_pd
10.28,-0.08540090773703735,-0.026179938779914945,-0.06753343931483131,-0.055215202473638494,4782.611092111759,4800.0,231.53006238062517,0.017900317694634307,0.027373859647095163,0.01062814805019225,0.9283987292214628,0.0,rigid_rate_pd
10.290000000000001,-0.08607187767830518,-0.026179938779914945,-0.06666070349445265,-0.05533332053524272,4784.65433831758,4800.0,204.32462058215606,0.01816317236595679,0.02517196213157763,0.010873640411431393,0.9273473105361728,0.0,rigid_rate_pd
10.3,-0.08673412483461358,-0.026179938779914945,-0.06578887501441966,-0.05551687447165232,4786.457497274425,4800.0,180.3158956844527,0.018403278684998598,0.022826667872816293,0.011098309706535091,0.9263868852600056,0.0,rigid_rate_pd
10.31,-0.08738765804164272,-0.026179938779914945,-0.06491790458870265,-0.05575892558027338,4788.048779917889,4800.0,159.1282643464183,0.018619278533760233,0.020353286685398393,0.011300809199216836,0.9255228858649591,0.0,rigid_rate_pd
10.32,-0.08803248559206706,-0.026179938779914945,-0.0640477331076058,-0.05605217232921372,4789.453082318284,4800.0,140.4302400394954,0.018809970907601004,0.017767912840871265,0.011479929540793875,0.924760116369596,0.0,rigid_rate_pd
10.33,-0.0886686151433993,-0.026179938779914945,-0.06317829284615342,-0.05638900252425263,4790.692375186748,4800.0,123.92928684639628,0.018974319196306513,0.015087311826446204,0.01163460673590064,0.9241027232147739,0.0,rigid_rate_pd
10.34,-0.0892960536376942,-0.026179938779914945,-0.06230950862838051,-0.056761546746036555,4791.786047613281,4800.0,109.36724265329758,0.01911145731759058,0.012328804182986557,0.011763929331957983,0.9235541707296376,0.0,rigid_rate_pd
10.35,-0.08991480723269059,-0.026179938779914945,-0.061441298951209415,-0.05716173275897727,4792.751210414581,4800.0,96.51628012998117,0.019220694677162666,0.009510147093849218,0.01186714477280002,0.9231172212913493,0.0,rigid_rate_pd
10.36,-0.0905248812440015,-0.026179938779914945,-0.06057357707057089,-0.057581340583002995,4793.602963837648,4800.0,85.17534230668389,0.019301519936315677,0.006649414416817545,0.011943664855307021,0.9227939202547373,0.0,rigid_rate_pd
10.370000000000001,-0.09112628009798449,-0.026179938779914945,-0.05970625205153635,-0.05801205791169279,4794.354633807448,4800.0,75.1669969800787,0.019353603574990934,0.0037648758663190313,0.011993070227957255,0.9225855857000362,0.0,rigid_rate_pd
10.38,-0.09171900729493765,-0.026179938779914945,-0.05883922978345923,-0.05844553555536222,4795.017980414811,4800.0,66.3346607362655,0.019376799245400252,0.0008748760624377894,0.012015113871951715,0.922492803018399,0.0,rigid_rate_pd
10.39,-0.09230306538227392,-0.026179938779914945,-0.05797241396046532,-0.05887344258531307,4795.603381906393,4800.0,58.54014915821608,0.01937114391847363,-0.002002285832994989,0.01200972350900548,0.9225154243261054,0.0,rigid_rate_pd
10.4,-0.09287845593732617,-0.026179938779914945,-0.05710570702707644,-0.05928752085564865,4796.119997055312,4800.0,51.66151489183903,0.019336856832600054,-0.004848475174604924,0.011977002885022466,0.9226525726695998,0.0,rigid_rate_pd
10.41,-0.09344517955943164,-0.026179938779914945,-0.05623901108828961,-0.05967963858172132,4796.5759084527535,4800.0,45.59113974419233,0.019274337261284826,-0.007645838874292687,0.011917231885621908,0.9229026509548607,0.0,rigid_rate_pd
10.42,-0.09400323587093512,-0.026179938779914945,-0.05537222878305819,-0.06004184265933895,4796.9782489624195,4800.0,40.234050966591894,0.01918416112340739,-0.010376919725068358,0.011830865447773634,0.9232633555063704,0.0,rigid_rate_pd
10.43,-0.09455262352673845,-0.026179938779914945,-0.054505264119824245,-0.060366409416226945,4797.3333133162105,4800.0,35.506435379102186,0.01906707646667854,-0.013024767325339337,0.011718531241496943,0.9237316941332858,0.0,rigid_rate_pd
10.44,-0.09509334023200909,-0.026179938779914945,-0.05363802327252704,-0.060645893496821666,4797.646656597099,4800.0,31.3343280888148,0.018923997861616356,-0.015573044942876948,0.011581026106523166,0.9243040085535346,0.0,rigid_rate_pd
10.450000000000001,-0.09562538276764404,-0.026179938779914945,-0.05277041533535428,-0.06087317459315569,4797.923181149985,4800.0,27.652455288625788,0.018755999749840168,-0.018006131684003134,0.011419311240822972,0.9249760010006394,0.0,rigid_rate_pd
10.46,-0.09614874702306728,-0.026179938779914945,-0.05190235303440537,-0.061041501748267994,4798.16721328028,4800.0,24.40321302947268,0.01856430879667677,-0.020309219364139153,0.01123450615073822,0.9257427648132929,0.0,rigid_rate_pd
10.47,-0.09666342803592065,-0.026179938779914945,-0.05103375339439404,-0.06114453497410955,4798.382570940186,4800.0,21.535765990665823,0.01835029530394195,-0.02246840351047891,0.011027881385894818,0.9265988187842322,0.0,rigid_rate_pd
10.48,-0.0971694200381892,-0.026179938779914945,-0.050164538358526065,-0.061176383943184295,4798.5726234616495,4800.0,19.0052521463258,0.018115463744263822,-0.02447076796590717,0.01080085009585222,0.9275381450229447,0.0,rigid_rate_pd
10.49,-0.09766671650828353,-0.026179938779914945,-0.04929463535974228,-0.06113164353202688,4798.740344270513,4800.0,16.772080886312324,0.0178614424834172,-0.026304462605076878,0.01055495845930041,0.9285542300663312,0.0,rigid_rate_pd
10.5,-0.09815531022858429,-0.026179938779914945,-0.048423977841612224,-0.061005426014925306,4798.888357406614,4800.0,14.801313610132638,0.017589972761806783,-0.027958773718473516,0.01029187505027575,0.9296401089527728,0.0,rigid_rate_pd
10.51,-0.09863519334793712,-0.026179938779914945,-0.04755250572729644,-0.060793389727894734,4799.0189785776365,4800.0,13.062117102253978,0.01730289701044252,-0.02942418666799621,0.010013379219063924,0.9307884119582299,0.0,rigid_rate_pd
10.52,-0.09910635744857164,-0.026179938779914945,-0.04668016583516046,-0.06049176404563969,4799.134251389015,4800.0,11.527281137841783,0.017002146580466226,-0.03069244046773163,0.009721348577929726,0.9319914136781351,0.0,rigid_rate_pd
10.53,-0.09956879361690459,-0.026179938779914945,-0.04580691223981758,-0.06009737053794219,4799.235979316723,4800.0,10.172792770845263,0.01668972896849229,-0.03175657399583247,0.009417745693311776,0.9332410841260308,0.0,rigid_rate_pd
10.540000000000001,-0.10002249251767631,-0.026179938779914945,-0.044932706577596696,-0.05960764019641493,4799.3257539231745,4800.0,8.977460645110114,0.016367714622697576,-0.03261096359737386,0.009104604096416799,0.9345291415092097,0.0,rigid_rate_pd
10.55,-0.10046744447086076,-0.026179938779914945,-0.04405751829567171,-0.05902062664769193,4799.404979757662,4800.0,7.922583448726073,0.016038223416721356,-0.03325135189337825,0.00878401373303805,0.9358471063331146,0.0,rigid_rate_pd
10.56,-0.10090363953078282,-0.026179938779914945,-0.04318132484434749,-0.058335015294720946,4799.474896330937,4800.0,6.99165732748952,0.015703410880003304,-0.03367486766749657,0.0084581059807303,0.9371863564799868,0.0,rigid_rate_pd
10.57,-0.10133106756687327,-0.026179938779914945,-0.04230411181226977,-0.05755012835369999,4799.536597507708,4800.0,6.170117677174858,0.015365454274188627,-0.03388003675873382,0.008129038367056387,0.9385381829032455,0.0,rigid_rate_pd
10.58,-0.10174971834549047,-0.026179938779914945,-0.04142587300461032,-0.05666592578019006,4799.591048620466,4800.0,5.445111275730596,0.01502653860565986,-0.03386678394573274,0.007798979126369828,0.9398938455773606,0.0,rigid_rate_pd
10.59,-0.10215958161224017,-0.026179938779914945,-0.040546610464570074,-0.05568300210386681,4799.63910157238,4800.0,4.805295191454206,0.014688842664114582,-0.03363642586510387,0.007470091734444922,0.9412446293435417,0.0,rigid_rate_pd
10.6,-0.10256064717422943,-0.026179938779914945,-0.039666334438839566,-0.05460257921707408,4799.681508165575,4800.0,4.240659319475526,0.014354525176400613,-0.03319165506274336,0.007144519560179478,0.9425818992943975,0.0,rigid_rate_pd
10.61,-0.10295290498169866,-0.026179938779914945,-0.03878506328795425,-0.053426495187644724,4799.718931863283,4800.0,3.7423697707708925,0.014025711163552071,-0.032536515332645496,0.006824370771584192,0.9438971553457918,0.0,rigid_rate_pd
10.620000000000001,-0.10333634520848688,-0.026179938779914945,-0.03790282334277962,-0.05215718919119726,4799.751958169915,4800.0,3.302630663256423,0.01370447858715181,-0.031676368552039195,0.006511703629384788,0.9451820856513927,0.0,rigid_rate_pd
10.63,-0.10371095833079849,-0.026179938779914945,-0.0370196487086549,-0.05079768268213983,4799.78110379145,4800.0,2.9145621534553356,0.013392845368792388,-0.030617853274410942,0.006208512295882956,0.9464286185248304,0.0,rigid_rate_pd
10.64,-0.10407673520375747,-0.026179938779914945,-0.03613558101901164,-0.04935155694576607,4799.806824719438,4800.0,2.5720927988004405,0.013092756863536227,-0.029368835392787618,0.005916713279369927,0.9476289725458551,0.0,rigid_rate_pd
10.65,-0.10443366713525357,-0.026179938779914945,-0.035250669140562414,-0.04782292719596305,4799.829523365126,4800.0,2.2698645688251418,0.01280607386490711,-0.027938351234223634,0.005638132625514045,0.9487757045403715,0.0,rigid_rate_pd
10.66,-0.10478174595660802,-0.026179938779914945,-0.03436496883242299,-0.04621641340403264,4799.849554855294,4800.0,2.0031490167639276,0.012534561215103273,-0.026336543492465895,0.005374493956930754,0.9498617551395869,0.0,rigid_rate_pd
10.67,-0.10512096408961105,-0.026179938779914945,-0.03347854236178627,-0.0445371080638248,4799.867232588311,4800.0,1.7677733017080755,0.012279877089834189,-0.024574590448974518,0.005127407450793321,0.9508804916406632,0.0,rigid_rate_pd
10.68,-0.10545131460951056,-0.026179938779914945,-0.032591458079006416,-0.04279054111667352,4799.882833137347,4800.0,1.5600549036207667,0.01204356302247804,-0.022664628972593557,0.004898359832077476,0.9518257479100878,0.0,rigid_rate_pd
10.69,-0.10577279130356154,-0.026179938779914945,-0.031703789955174665,-0.04098264227640344,4799.896600577436,4800.0,1.3767440089395677,0.011827034727167191,-0.02061967182495284,0.004688705447088176,0.9526918610913312,0.0,rigid_rate_pd
10.700000000000001,-0.1060853887247773,-0.026179938779914945,-0.030815617085472997,-0.03911970100983738,4799.908750304101,4800.0,1.21497266645747,0.011631573774968882,-0.018453519831920853,0.0044996584685349506,0.9534737049001245,0.0,rigid_rate_pd
10.71,-0.10638910224055748,-0.026179938779914945,-0.02992702316177668,-0.037208324441692746,4799.919472403276,4800.0,1.072209917492728,0.011458320171574526,-0.016180669510924593,0.004332286269848856,0.9541667193137019,0.0,rigid_rate_pd
10.72,-0.10668392807590349,-0.026179938779914945,-0.02903809591813983,-0.03525539346443138,4799.928934625258,4800.0,0.9462221982175834,0.011308265878881564,-0.013816216769536767,0.004187503992910679,0.9547669364844737,0.0,rigid_rate_pd
10.73,-0.10696986335096881,-0.026179938779914945,-0.028148926552939234,-0.033268017343456135,4799.937285009206,4800.0,0.8350383947799855,0.011182249316586776,-0.011375757312259784,0.004066070320119489,0.9552710027336528,0.0,rigid_rate_pd
10.74,-0.10724690611273026,-0.026179938779914945,-0.027259609131569013,-0.03125348711597638,4799.944654199256,4800.0,0.736919004975789,0.011080950873450325,-0.00887528440979415,0.003968584448991592,0.9556761965061987,0.0,rigid_rate_pd
10.75,-0.10751505536060552,-0.026179938779914945,-0.026370239973672074,-0.029219228087851618,4799.951157488485,4800.0,0.6503289228930953,0.011004889451277892,-0.006331084698176767,0.0038954842554428616,0.9559804421948884,0.0,rigid_rate_pd
10.76,-0.10777431106588255,-0.026179938779914945,-0.025480917028962533,-0.02717275173674072,4799.956896622706,4800.0,0.5739134221585118,0.010954420057946872,-0.0037596326839515245,0.0038470456207494786,0.9561823197682126,0.0,rigid_rate_pd
10.77,-0.1080246741848672,-0.026179938779914945,-0.024591739245736533,-0.025121607331917394,4799.96196139231,4800.0,0.5064769603450259,0.010929732459015268,-0.0011774846359574672,0.00382338288705482,0.9562810701639389,0.0,rigid_rate_pd
10.78,-0.10826614666569662,-0.026179938779914945,-0.023702805936186427,-0.02307333358115914,4799.966431037059,4800.0,0.4469644749406143,0.010930850890642085,0.0013988274556161959,0.0038244503973157203,0.9562765964374317,0.0,rigid_rate_pd
10.790000000000001,-0.10849873144880676,-0.026179938779914945,-0.022814216142625285,-0.021035410613186437,4799.970375485819,4800.0,0.39444487601940637,0.010957634829759337,0.00395290117653077,0.003850045067851067,0.9561694606809626,0.0,rigid_rate_pd
10.8,-0.10872243246108391,-0.026179938779914945,-0.021926068008695156,-0.019015212600244923,4799.973856450615,4800.0,0.3480964795926411,0.011009780810711205,0.006468567574333852,0.0038998099352288112,0.9559608767571551,0.0,rigid_rate_pd
10.81,-0.10893725460376984,-0.026179938779914945,-0.021038458159573857,-0.017019961319620643,4799.976928392132,4800.0,0.307194151719159,0.011086825270958079,0.00892999297767381,0.003973238614130801,0.9556526989161677,0.0,rigid_rate_pd
10.82,-0.10914320373423039,-0.026179938779914945,-0.020151481095111466,-0.015056680945204827,4799.979639371772,4800.0,0.27109796392323915,0.01118814840197359,0.011321778110903642,0.004069680599062962,0.9552474063921056,0.0,rigid_rate_pd
10.83,-0.10934028664173626,-0.026179938779914945,-0.019265228599720075,-0.013132154350738815,4799.982031803582,4800.0,0.23924318102217512,0.011312978975181815,0.013629053886625022,0.00418834734029525,0.9547480840992727,0.0,rigid_rate_pd
10.84,-0.10952851101744167,-0.026179938779914945,-0.01837978917270929,-0.011252881195142526,4799.98414311784,4800.0,0.21113142583999434,0.011460400106728516,0.01583757328348169,0.004328319023156522,0.9541583995730859,0.0,rigid_rate_pd
10.85,-0.1097078854187836,-0.026179938779914945,-0.0174952474826064,-0.009425038047441919,4799.986006346659,4800.0,0.18632288192748092,0.011629355919091923,0.01793379874480996,0.004488551979683062,0.9534825763236323,0.0,rigid_rate_pd
10.86,-0.10987841922855814,-0.026179938779914945,-0.01661168384882517,-0.00765444079435363,4799.987650640785,4800.0,0.1644294125981105,0.011818659052050547,0.019904984565492306,0.004667886662511966,0.9527253637917978,0.0,rigid_rate_pd
10.870000000000001,-0.11004012260896365,-0.026179938779914945,-0.01572917375385199,-0.00594650955765956,4799.989101725668,4800.0,0.14510848823192646,0.012026998970371175,0.02173925376931651,0.004865056112689269,0.9518920041185153,0.0,rigid_rate_pd
10.88,-0.11019300645093069,-0.026179938779914945,-0.014847787388904174,-0.004306236331219434,4799.990382303943,4800.0,0.12805782753275707,0.012252951010790535,0.0234256690170772,0.005078694855579475,0.9509881959568378,0.0,rigid_rate_pd
10.89,-0.11033708231908741,-0.026179938779914945,-0.013967589235783449,-0.0027381555289439138,4799.991512410624,4800.0,0.11301066806481685,0.012494986106467574,0.024954297126310077,0.0053073481621602496,0.9500200555741297,0.0,rigid_rate_pd
10.9,-0.11047236239273485,-0.026179938779914945,-0.013088637687400501,-0.0012463176154089584,4799.99250972655,4800.0,0.09973159267246956,0.012751481123105793,0.026316266826647873,0.005549481616499212,0.9489940755075769,0.0,rigid_rate_pd
10.91,-0.11059885940323015,-0.026179938779914945,-0.012210984709184573,0.00016573402983450017,4799.993389855015,4800.0,0.08801284648143337,0.013020729737409571,0.027503819420042385,0.005803490933974332,0.9479170810503618,0.0,rigid_rate_pd
10.92,-0.11071658656819655,-0.026179938779914945,-0.011334675543318014,0.0014949828846758297,4799.994166565879,4800.0,0.07767108636471676,0.013300953785464989,0.028510352062208543,0.006067711978653953,0.9467961848581401,0.0,rigid_rate_pd
10.93,-0.11082555752299682,-0.026179938779914945,-0.010459748457450731,0.002738955586185761,4799.994852011004,4800.0,0.06854451248727855,0.013590315006041357,0.029330453430303317,0.006340430932043449,0.9456387399758346,0.0,rigid_rate_pd
10.94,-0.11092578624992203,-0.026179938779914945,-0.0095862345392557,0.003895734677025489,4799.995456914374,4800.0,0.060490337000373984,0.013886927101708307,0.029959931591735975,0.006619894568991891,0.9444522915931668,0.0,rigid_rate_pd
10.950000000000001,-0.11101728700555967,-0.026179938779914945,-0.008714157537885986,0.004963967735020128,4799.995990739875,4800.0,0.05338255014066817,0.014188868039065598,0.030395833939791363,0.006904320599808238,0.9432445278437376,0.0,rigid_rate_pd
10.96,-0.1111000742468141,-0.026179938779914945,-0.007843533753087979,0.005942872847809689,4799.99646183936,4800.0,0.047109948445722694,0.014494192508296023,0.03063645911310593,0.0071919080404559315,0.9420232299668159,0.0,rigid_rate_pd
10.97,-0.11117416255605837,-0.026179938779914945,-0.006974371972416783,0.006832240418019573,4799.996877583312,4800.0,0.041574395254428964,0.01480094446168018,0.030681360867636346,0.007480847574992781,0.9407962221532793,0.0,rigid_rate_pd
10.98,-0.11123956656589946,-0.026179938779914945,-0.006106673456689892,0.0076324313078826875,4799.997244476167,4800.0,0.03668928547995165,0.015107169650655998,0.030531343921272398,0.007769331876137962,0.939571321397376,0.0,rigid_rate_pd
10.99,-0.1112963008840386,-0.026179938779914945,-0.005240431973506349,0.008344371355547197,4799.997568258066,4800.0,0.0323781899169262,0.01541092808146341,0.030188451842341212,0.008055565850943877,0.9383562876741464,0.0,rigid_rate_pd
11.0,-0.11134438001870524,-0.026179938779914945,-0.004375633878352605,0.008969542318269904,4799.99785399467,4800.0,0.028573660347319674,0.01571030631037956,0.029655947103605577,0.008337776779016384,0.9371587747584817,-420.0,rigid_rate_pd
11.01,-0.11138422210728556,-0.026179938779914945,-0.003593014271904836,0.00942919153775324,4799.9981061564085,4800.0,0.02521617388993036,0.016003429339714343,0.0289382351325735,0.00861422274649341,0.9359862826411426,-420.0,rigid_rate_pd
11.02,-0.11141624486616085,-0.026179938779914945,-0.002811762686642419,0.009806632542356546,4799.998328688424,4800.0,0.022253201586863725,0.016288471881138102,0.028040878286664364,0.008883203546667814,0.9348461124754476,-420.0,rigid_rate_pd
11.03,-0.1114404618065403,-0.026179938779914945,-0.002031844193840236,0.010104926737027405,4799.998525072295,4800.0,0.019638387038867222,0.01656367020459393,0.026970602068594758,0.009143072148660933,0.9337453191816243,-420.0,rigid_rate_pd
11.040000000000001,-0.11145688605693421,-0.026179938779914945,-0.0012532172293520261,0.010327621635613382,4799.998698380501,4800.0,0.017330820628558286,0.016827333206212488,0.025735197477700904,0.009392242765260978,0.93269066717515,-420.0,rigid_rate_pd
11.05,-0.11146553029827501,-0.026179938779914945,-0.00047583389527841493,0.010478725521373838,4799.9988513245,4800.0,0.015294399872800568,0.017077852790355008,0.02434346537033834,0.009629199942847593,0.93168858883858,-420.0,rigid_rate_pd
11.06,-0.11146640670225022,-0.026179938779914945,0.0003003596996574926,0.010562679309760174,4799.998986297142,4800.0,0.013497264262696262,0.01731371366426283,0.02280515468911707,0.009852507327335884,0.9307451453429487,-420.0,rigid_rate_pd
11.07,-0.11145952687322305,-0.026179938779914945,0.0010754230634126868,0.01058432580854044,4799.999105410116,4800.0,0.01191129731523688,0.017533502486113225,0.021130894989172783,0.01006081606329896,0.929865990055547,-420.0,rigid_rate_pd
11.08,-0.11144490179409072,-0.026179938779914945,0.001849420910209243,0.010548876585858631,4799.999210526975,4800.0,0.01051168592312024,0.017735916311735826,0.019332123723665308,0.010252872781174253,0.9290563347530567,-420.0,rigid_rate_pd
11.09,-0.11142254177640389,-0.026179938779914945,0.002622422719206668,0.010461876670903304,4799.999303292304,4800.0,0.009276532910007518,0.017919770290022806,0.01742100878154808,0.010427527125393278,0.9283209188399087,-420.0,rigid_rate_pd
11.1,-0.11139245641504159,-0.026179938779914945,0.003394502265248188,0.010329167324432738,4799.999385157443,4800.0,0.008186513878172264,0.0180840045621369,0.015410366798187887,0.010583738774535768,0.9276639817514524,-420.0,rigid_rate_pd
11.11,-0.11135465454770531,-0.026179938779914945,0.004165737124829163,0.010156847127393065,4799.999457403194,4800.0,0.007224575165309943,0.018227690324950436,0.013313577783475338,0.01072058390333166,0.9270892387001982,-420.0,rigid_rate_pd
11.120000000000001,-0.11130914421946352,-0.026179938779914945,0.004936208160576367,0.009951231645210062,4799.999521159864,4800.0,0.00637566699879244,0.01835003502470023,0.011144496632519322,0.01083726103564332,0.9265998599011991,-420.0,rigid_rate_pd
11.13,-0.11125593265254477,-0.026179938779914945,0.005705998987645729,0.009718811932984458,4799.999577424944,4800.0,0.005626507936540293,0.018450386652580964,0.008917362100752729,0.01093309623756958,0.9261984533896761,-420.0,rigid_rate_pd
11.14,-0.11119502622154269,-0.026179938779914945,0.00647519542554248,0.009466212152735248,4799.999627078716,4800.0,0.004965377229382284,0.018528237119885802,0.006646703838206151,0.011007547600619264,0.9258870515204568,-420.0,rigid_rate_pd
11.15,-0.11112643043416066,-0.026179938779914945,0.0072438849389412155,0.009200146577987567,4799.999670898029,4800.0,0.004381931285024621,0.018583224696299045,0.0043472480867696684,0.011060208966584401,0.9256671012148038,-420.0,rigid_rate_pd
11.16,-0.11105014991758833,-0.026179938779914945,0.008012156071133609,0.008927376263374443,4799.9997095684475,4800.0,0.0038670418689434882,0.018615135501013,0.002033822649424077,0.01109081284835904,0.925539457995948,-420.0,rigid_rate_pd
11.17,-0.11096618841056516,-0.026179938779914945,0.008780097873758384,0.008654665657510243,4799.9997436949825,4800.0,0.003412653495615814,0.018623904042440454,-0.0002787382583292037,0.011099232504533284,0.9255043838302381,-420.0,rigid_rate_pd
11.18,-0.11087454876115012,-0.026179938779914945,0.009547799336471516,0.008388739436203677,4799.999773811552,4800.0,0.003011656917806249,0.018609612808386477,-0.0025756886672618664,0.011085483130153315,0.9255615487664541,-420.0,rigid_rate_pd
11.19,-0.11077523293017975,-0.026179938779914945,0.010315348820194654,0.008136239830127782,4799.999800389339,4800.0,0.002657778713910375,0.01857249091458963,-0.004842464422370824,0.011049722131561423,0.9257100363416415,-420.0,rigid_rate_pd
11.200000000000001,-0.11066824200036086,-0.026179938779914945,0.011082833497536677,0.007903684716381601,4799.99982384416,4800.0,0.002345482153032208,0.018512911825504956,-0.0070647750692335014,0.01099224845967491,0.9259483526979801,-420.0,rigid_rate_pd
11.21,-0.11055357619090836,-0.026179938779914945,0.011850338803917537,0.007697426737003129,4799.999844542973,4800.0,0.002069881247734884,0.01843139016704155,-0.009228693482032018,0.01091350098336356,0.9262744393318338,-420.0,rigid_rate_pd
11.22,-0.110431234877604,-0.026179938779914945,0.012617947902835587,0.007523613699475507,4799.999862809616,4800.0,0.0018266643564857077,0.018328577656649754,-0.01132074267413351,0.010814055892653872,0.926685689373401,-420.0,rigid_rate_pd
11.23,-0.11030121661811786,-0.026179938779914945,0.013385741168610245,0.007388150504668677,4799.999878929877,4800.0,0.0016120260625029914,0.018205258181641475,-0.013327979253203484,0.010694623130214074,0.9271789672734341,-420.0,rigid_rate_pd
11.24,-0.11016351918240143,-0.026179938779914945,0.014153795689801796,0.007296662836546897,4799.999893155961,4800.0,0.0014226084203983191,0.01806234206188807,-0.01523807300723311,0.010556041858827714,0.9277506317524478,-420.0,rigid_rate_pd
11.25,-0.11001813958793057,-0.026179938779914945,0.014922184796360384,0.007254462835427959,4799.9999057104405,4800.0,0.001255447932635434,0.017900859538041217,-0.017039382135405387,0.010399274982199986,0.9283965618478351,-420.0,rigid_rate_pd
11.26,-0.10986507413954602,-0.026179938779914945,0.015690977613387926,0.007266516962690615,4799.999916789732,4800.0,0.0011079291653004475,0.017721953531132883,-0.018721023668216243,0.01022540274630122,0.9291121858754685,-420.0,rigid_rate_pd
11.27,-0.10970431847361206,-0.026179938779914945,0.016460238644210815,0.007337416249688736,4799.999926567176,4800.0,0.000977744366537081,0.01752687172380235,-0.02027293865449351,0.010035615458368344,0.9298925131047906,-420.0,rigid_rate_pd
11.28,-0.10953586760618733,-0.026179938779914945,0.017230027385259295,0.007471349107347617,4799.999935195742,4800.0,0.0008628566320112441,0.017316958017445216,-0.02168595172869262,0.009831205370484318,0.9307321679302192,-420.0,rigid_rate_pd
