time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,throttle_unsat,speed_error,speed_integral,saturation_active,qbar
4.88,1789.418745523422,2250.0,29850.318173831976,30000.0,-0.025252106120789052,0.05033513779278659,0.025083031671997533,0.003980195253805114,-0.02467996723332867,-0.0028086984944012653,-0.02496136426708699,0.62,1.218053857268052,460.5812544765779,2363.1082672202483,1.0,31045.47627597299
4.92,1789.7416092972721,2250.0,29848.506868220433,30000.0,-0.02536020342265266,0.050599652632145685,0.025239449209493024,0.0038403719676990706,-0.02480489979370289,-0.0029659268839079683,-0.025100766561326964,0.62,1.2192001106272672,460.25839070272787,2381.518602848357,1.0,31064.49423962546
4.96,1790.064446566436,2250.0,29846.687517412076,30000.0,-0.025467787548238856,0.05085804470859064,0.025390257160351787,0.003699774840752572,-0.024936507791596133,-0.0031197723459010203,-0.025246493636346373,0.62,1.2203453007057437,459.9355534335641,2399.9160249856996,1.0,31083.55564218204
5.0,1790.3872576226875,2250.0,29844.860154999693,30000.0,-0.025574869869291257,0.05111030236393856,0.025535432494647303,0.0035587993769876417,-0.025074637842830295,-0.0032699340853487224,-0.025398365169374475,0.62,1.2214894272142909,459.61274237731254,2418.300534680792,1.0,31102.66041554817
5.04,1790.7100427753803,2250.0,29843.024813781518,30000.0,-0.025681461748174757,0.05135642964173154,0.025674967893556777,0.0034178354987760063,-0.025219123976846343,-0.003416124842929634,-0.025556189578152564,0.62,1.222632489839873,459.2899572246197,2436.672132969777,1.0,31121.808495511108
5.08,1791.032802349196,2250.0,29841.181525762353,30000.0,-0.025787574508721073,0.051596446017895245,0.025808871509174172,0.0032772667046319444,-0.025369788231532502,-0.003558071375181647,-0.025719764656766828,0.62,1.2237744882484765,458.9671976508041,2455.0308208758092,1.0,31140.9998216673
5.12,1791.3555366818634,2250.0,29839.330322156744,30000.0,-0.025893219407622237,0.05183038609880804,0.0259371666911858,0.003137469254790849,-0.025526441267648397,-0.0036955148940783066,-0.025888878227203527,0.62,1.2249154220880212,458.64446331813656,2473.3765994085347,1.0,31160.23433733943
5.16,1791.6782461218627,2250.0,29837.471233394215,30000.0,-0.025998407606431816,0.05205829928798286,0.02605989168155105,0.0029988113861153993,-0.025688883001087893,-0.00382821146557807,-0.02606330880482971,0.62,1.226055290991304,458.3217538781373,2491.70946956366,1.0,31179.51198948417
5.2,1792.000931026118,2250.0,29835.604289126466,30000.0,-0.026103150144231355,0.05228024942262194,0.02617709927839059,0.0028616525577807297,-0.02585690325120466,-0.003955932366723474,-0.02624282627600521,0.62,1.2271940945789577,457.999068973882,2510.0294323226153,1.0,31198.832728590583
5.24,1792.3235917576906,2250.0,29833.729518236534,30000.0,-0.02620745791101717,0.05249631438135788,0.02628885647034071,0.002726342729097158,-0.02603028240341163,-0.004078464401072773,-0.026427192586015513,0.62,1.2283318324624244,457.67640824230944,2528.3364886523077,1.0,31218.19650856995
5.28,1792.6462286834803,2250.0,29831.846948849827,30000.0,-0.02631134162186015,0.052706585664544954,0.02639524404268481,0.002593221670734225,-0.026208792084255944,-0.00419561017223616,-0.02661616243552785,0.62,1.2294685042469218,457.35377131651967,2546.6306395049687,1.0,31237.6032866372
5.32,1792.9688421719418,2250.0,29829.956608347016,30000.0,-0.026414811791888534,0.05291116794851028,0.02649635615662175,0.0024626183105131427,-0.026392195847166625,-0.004307188315499858,-0.026809483983765127,0.62,1.230604109534398,457.0311578280582,2564.911885818091,1.0,31257.05302318487
5.36,1793.291432590826,2250.0,29828.058523378684,30000.0,-0.02651787871214118,0.053110178615216636,0.026592299903075458,0.0023348501148366153,-0.026580249867071307,-0.004413033687512024,-0.02700689955661529,0.62,1.231738647926464,456.70856740917407,2583.1802285144577,1.0,31276.54568164963
5.4,1793.6140003049516,2250.0,29826.152719881702,30000.0,-0.02662055242633585,0.0533037472588268,0.02668319483249095,0.0022102225067255118,-0.026772703642083073,-0.004512997514228884,-0.027208146357893422,0.62,1.2328721190272918,456.38599969504844,2601.4356685022594,1.0,31296.081228372026
