time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,qbar
22.1,2190.8597391132857,1820.72,28750.800145655845,29431.714285714286,-0.02914307378560435,0.07499705352241003,0.04585397973680555,0.0008944092323709043,-0.04196317443192063,-3.728877956740944e-05,-0.04196646962766986,0.3609021826207,54215.689405321245
22.12,2191.1413597115684,1820.784,28749.523673155374,29431.2,-0.02912496086718711,0.0749968153699348,0.04587185450274756,0.000893072423753153,-0.04196395842167635,-3.956696422784186e-05,-0.041967419209637334,0.3607498482019022,54239.2435475346
22.14,2191.422814103248,1820.848,28748.247830855427,29430.685714285715,-0.02910681372051373,0.07499651657482102,0.04588970285430717,0.0008917682458648058,-0.0419647875423293,-4.173911523557471e-05,-0.041968405423078316,0.3605976301277263,54262.79314961394
22.16,2191.7041024023592,1820.912,28746.972620554792,29430.17142857143,-0.02908863243797858,0.07499615790927888,0.04590752547130018,0.0008904994047825089,-0.04196565963198485,-4.380473034113513e-05,-0.04196942608466151,0.36044552831834853,54286.3381924822
22.18,2191.985224722779,1820.976,28745.698044048568,29429.657142857144,-0.029070417110791957,0.07499574019758744,0.04592532308679536,0.0008892685194852629,-0.04196657251996602,-4.57634340979607e-05,-0.041970479012097286,0.3602935426940547,54309.87865706568
22.2,2192.266181178218,1821.04,28744.424103128207,29429.14285714286,-0.029052167828914562,0.07499526431427307,0.04594309648535839,0.0008880781204623646,-0.041967524029372545,-4.761497612775872e-05,-0.04197156202654281,0.36014167317524726,54333.41452429331
22.22,2192.5469718822133,1821.104,28743.15079958158,29428.628571428573,-0.029033884680994496,0.07499473118226374,0.04596084650126913,0.0008869306484421286,-0.04196851197960329,-4.9359229275914036e-05,-0.041972672954962334,0.35998991968245075,54356.945775095766
22.240000000000002,2192.8275969481183,1821.1680000000001,28741.878135193027,29428.114285714284,-0.029015567754306786,0.07499414177102162,0.04597857401671472,0.0008858284532408339,-0.04196953418884006,-5.099618766004027e-05,-0.04197380963244095,0.3598382821363173,54380.472390404866
22.26,2193.1080564890967,1821.232,28740.60611174341,29427.6,-0.02899721713469551,0.07499349709465644,0.04599627995996082,0.0008847737927312186,-0.04197058847649051,-5.252596461554379e-05,-0.0419749699044499,0.35968676045763226,54403.99435115266
22.28,2193.3883506181137,1821.296,28739.334731010196,29427.085714285713,-0.028978832906518516,0.07499279821002203,0.04601396530350341,0.0008837688319297267,-0.04197167266558818,-5.3948790543120304e-05,-0.04197615162906169,0.35953535456732044,54427.51163827063
22.3,2193.6684794479297,1821.36,28738.063994767494,29426.571428571428,-0.028960415152594746,0.07499204621479837,0.04603163106220352,0.0008828156422015819,-0.04197278458514769,-5.5265010660893684e-05,-0.041977352679113455,0.35938406438644915,54451.02423268908
22.32,2193.948443091093,1821.424,28736.793904786136,29426.057142857142,-0.028941963954154208,0.07499124224556157,0.04604927829140725,0.0008819162005826589,-0.04197392207247319,-5.6475082666013734e-05,-0.04197857094431698,0.3592328898362349,54474.53211533621
22.34,2194.228241659933,1821.488,28735.524462833753,29425.542857142857,-0.028923479390790572,0.07499038747584406,0.04606690808505338,0.0008810723892170017,-0.04197508297541828,-5.7579574309723366e-05,-0.04197980433331386,0.35908183083804707,54498.03526713719
22.36,2194.5078752665536,1821.552,28734.255670674826,29425.02857142857,-0.02890496154041642,0.07498948311418735,0.04608452157377082,0.0008802859949087309,-0.04197626515459571,-5.8579160889721165e-05,-0.041981050775674454,0.35893088731341244,54521.53366901368
22.38,2194.7873440228286,1821.616,28732.98753007077,29424.514285714286,-0.028886410479221154,0.0749885304021896,0.04610211992296833,0.0008795587087869741,-0.04197746648553518,-5.947462266383658e-05,-0.0419823082238394,0.35878005918401995,54545.0273018828
22.400000000000002,2195.0666480403943,1821.68,28731.720042780016,29424.0,-0.02886782628163155,0.07498753061255023,0.04611970433091857,0.0008788921260823494,-0.04197868486078769,-6.026684218979599e-05,-0.04198357465500237,0.35862934637172406,54568.516146656344
22.42,2195.3457874306455,1821.744,28730.453210558066,29423.485714285714,-0.02884920902027498,0.07498648504711392,0.046137276026838814,0.0008782877460134323,-0.04197991819197506,-6.0956801595102914e-05,-0.04198484807293296,0.3584787487985481,54592.00018424012
22.44,2195.6247623047293,1821.808,28729.18703515759,29422.97142857143,-0.028830558765945275,0.07498539503491591,0.04615483626897052,0.0008777469717815376,-0.04198116441178312,-6.154557978068911e-05,-0.04198612650973871,0.35832826638668946,54615.47939553298
22.46,2195.9035727735413,1821.872,28727.921518328494,29422.457142857143,-0.028811875587571225,0.07498426193023112,0.04617238634265977,0.0008772711106720537,-0.041982421475897404,-6.203434956253526e-05,-0.04198740802756524,0.3581778990585211,54638.95376142618
22.48,2196.1822189477207,1821.936,28726.65666181801,29421.942857142858,-0.028793159552187735,0.07498308711062876,0.046189927558440896,0.0008768613742604761,-0.04198368736487999,-6.242437475651214e-05,-0.041988690720233736,0.3580276467365955,54662.42326280245
