time,controller,downrange,crossrange,altitude,velocity,gamma,heading,bank,bank_cmd,bank_rate,alpha_cmd,qbar,heat_rate,load_factor,energy_height,energy_ref,energy_lower,energy_upper,energy_corridor_margin,lift_to_drag,lift,drag
56.5,1.0,136387.16009504622,11942.439371328837,32763.507672612785,2383.063473909595,-0.03739364373721013,-0.16032963017406088,-0.3184079577919852,-0.30166411322858944,0.01591707788021257,0.1413018562414609,36738.87407122733,161636.12800223168,2.3413218175202872,322311.494022797,311437.9397301906,293437.9397301906,335437.9397301906,13126.445707393636,6.192899728953043,25256.575961963856,4078.3117872689454
56.6,1.0,136622.2256226747,11904.38875996259,32754.659274084046,2382.728956906803,-0.03688910155719182,-0.16063088534183612,-0.31681457168372107,-0.3000532870851843,0.0159338610826415,0.1413018562414609,36773.725626750485,161667.37925064348,2.343542862922024,322221.3620768853,311371.4044273819,293371.4044273819,335371.4044273819,13150.042350496573,6.192899728953043,25280.53507834169,4082.180591452198
56.7,1.0,136857.25104163509,11866.272117348337,32745.932415137093,2382.393596159917,-0.03638315602851965,-0.16093099746046802,-0.3152195259381128,-0.29844099825616566,0.01595045745608259,0.1413018562414609,36807.96137840086,161697.09041006377,2.3457246639244946,322131.15810504043,311304.88047733257,293304.88047733257,335304.88047733257,13173.722372292134,6.192899728953043,25304.07085302266,4085.981036431297
56.800000000000004,1.0,137092.23624496008,11828.089755464605,32737.327399442725,2382.057396522766,-0.03587582283713029,-0.1612299563791355,-0.3136228392975795,-0.29682726609341736,0.01596686640533307,0.1413018562414609,36841.57813015507,161725.25813208162,2.3478670168491838,322040.8836765005,311238.3679103197,293238.3679103197,335238.3679103197,13197.484233819181,6.192899728953043,25327.18108886245,4089.7127674218295
56.900000000000006,1.0,137327.18112618965,11789.84198867573,32728.844526623543,2381.720362896678,-0.035367117796449056,-0.1615277520020122,-0.3120245305625384,-0.29521210999071645,0.015983087350410763,0.1413018562414609,36874.5727342075,161751.8791661804,2.349969721090436,321950.54036754195,311171.8667564769,293171.8667564769,335171.8667564769,13221.326388934976,6.192899728953043,25349.86362186467,4093.3754349919463
57.0,1.0,137562.08557938068,11751.529133714723,32720.48409222524,2381.382500230116,-0.0348570568462568,-0.16182437428954932,-0.3104246185898724,-0.29359554938209054,0.015999119726660127,0.1413018562414609,36906.94209159684,161776.9503603175,2.3520325791553796,321860.1297613497,311105.37704579125,293105.37704579125,335105.37704579125,13245.247284441546,6.192899728953043,25372.11632161151,4096.968695131909
57.1,1.0,137796.94949911654,11713.15150966583,32712.24638768826,2381.043813518307,-0.03434565605153203,-0.16211981325975078,-0.30882312229138686,-0.29197760374016923,0.016014962984855496,0.1413018562414609,36938.68315282436,161800.4686614884,2.3540553967033304,321769.6534478874,311038.898808101,293038.898808101,335038.898808101,13269.245360213623,6.192899728953043,25393.937091688782,4100.492209322727
57.2,1.0,138031.7727805168,11674.709437946734,32704.13170031975,2380.7043078028687,-0.03383293160126845,-0.16241405898944183,-0.3072200606322566,-0.290358292574529,0.01603061659130267,0.1413018562414609,36969.792918464824,161822.43111627726,2.3560379825847257,321679.11302376544,310972.43207309255,292972.43207309255,334972.43207309255,13293.31904932711,6.192899728953043,25415.323870105945,4103.9456446039685
57.300000000000004,1.0,138266.5553192469,11636.203242290456,32696.140313265885,2380.3639881714207,-0.03331889980726798,-0.1627071016155326,-0.3056154526294631,-0.2887376354300303,0.01604608002793495,0.1413018562414609,37000.26843976916,161842.8348713921,2.3579801488795287,321588.5100921074,310905.9768702978,292905.9768702978,334905.9768702978,13317.466778190399,6.192899728953043,25436.27462971037,4107.32867364067
57.400000000000006,1.0,138501.2970115277,11597.63324872691,32688.27250548453,2380.022859757196,-0.03280357710290958,-0.1629989313362743,-0.3040093173502221,-0.2871156518851493,0.016061352792410277,0.1413018562414609,37030.10681925857,161861.67717418473,2.359881710935093,321497.8462624159,310839.53322909144,292839.53322909144,334839.53322909144,13341.686966675567,6.192899728953043,25456.787378595793,4110.640974789278
