time,velocity,velocity_ref,altitude,altitude_ref,gamma,alpha,theta,pitch_rate,elevator,elevator_rate,delta_cmd,throttle_cmd,qbar
36.48,2315.20400065166,1830,28090.3553945432,29100,-0.0102211446114447,0.0747578386033607,0.0645366939919158,0.00145620520795607,-0.0418728668736324,1.12320916199862e-06,-0.0418727752682425,0.0895728317420731,66360.7855497546
36.5,2315.22184933707,1830,28089.8827951805,29100,-0.0101919901836867,0.0747578092008796,0.0645658190171926,0.00145629727715314,-0.0418728438510748,1.13931435139056e-06,-0.0418727510924171,0.0893249954047939,66366.1648013544
36.52,2315.23946042116,1830,28089.4115421452,29100,-0.0101628343743278,0.0747577802552632,0.0645949458809352,0.00145638905053915,-0.0418728205108172,1.15455084875367e-06,-0.0418727266681095,0.0890784456246295,66371.5184475556
36.54,2315.25683510508,1830,28088.9416355704,29100,-0.010133677184514,0.0747577517615018,0.0646240745769877,0.00145648050430401,-0.041872796870539,1.1689173851992e-06,-0.0418727020129241,0.088833178861886,66376.8465500471
36.56,2315.27397458667,1830,28088.4730755885,29100,-0.0101045186154165,0.0747577237141436,0.0646532050987269,0.00145657161550625,-0.0418727729479318,1.18241389944578e-06,-0.0418726771443853,0.088589191585184,66382.1491703805
36.58,2315.2908800605,1830,28088.0058623311,29100,-0.0100753586682326,0.0747576961073122,0.0646823374390795,0.00145666236208335,-0.0418727487606753,1.19504150988114e-06,-0.0418726520799161,0.0883464802714471,66387.4263699704
36.6,2315.30755271784,1830,28087.5399959294,29100,-0.0100461973441857,0.0747576689347257,0.0647114715905397,0.00145675272286078,-0.0418727243264131,1.2068024865938e-06,-0.0418726268368164,0.0881050414058908,66392.6782100941
36.62,2315.32399374672,1830,28087.0754765135,29100,-0.0100170346445263,0.074757642189714,0.0647406075451875,0.00145684267755948,-0.0418726996627303,1.21770022120683e-06,-0.0418726014322426,0.0878648714819977,66397.9047518926
36.64,2315.34020433186,1830,28086.6123042131,29100,-0.00998787057053193,0.0747576158652379,0.0647697452947058,0.00145693220680206,-0.0418726747871306,1.22773919730371e-06,-0.0418725758831877,0.0876259670015174,66403.1060563699
36.66,2315.35618565476,1830,28086.150479157,29100,-0.00995870512350774,0.0747575899539074,0.0647988848303994,0.00145702129211757,-0.0418726497170145,1.23692495850396e-06,-0.0418725502064616,0.0873883244744444,66408.2821843937
36.68,2315.37193889365,1830,28085.6900014735,29100,-0.00992953830478696,0.0747575644479999,0.0648280261432128,0.00145710991594491,-0.0418726244696582,1.24526407744987e-06,-0.0418725244186733,0.087151940419012,66413.4331966956
36.7,2315.38746522353,1830,28085.2308712901,29100,-0.00990037011573117,0.0747575393394794,0.064857169223748,0.00145719806163494,-0.0418725990621931,1.25276412242629e-06,-0.0418724985362123,0.0869168113616712,66418.559153871
36.72,2315.40276581617,1830,28084.7730887335,29100,-0.00987120055773062,0.0747575146200144,0.0648863140622836,0.00145728571345132,-0.0418725735115856,1.25943362474492e-06,-0.0418724725752317,0.0866829338370767,66423.6601163796
36.74,2315.41784184009,1830,28084.3166539299,29100,-0.0098420296322045,0.074757490280997,0.0649154606487923,0.00145737285657003,-0.0418725478346183,1.26528204465518e-06,-0.0418724465516321,0.0864503043880861,66428.7361445452
36.76,2315.43269446062,1830,28083.8615670046,29100,-0.00981285734060126,0.074757466313561,0.0649446089729596,0.00145745947707769,-0.0418725220478714,1.27031973742057e-06,-0.0418724204810453,0.0862189195657304,66433.7872985562
36.78,2315.44732483987,1830,28083.4078280826,29100,-0.00978368368439883,0.0747574427086007,0.0649737590242017,0.00145754556196864,-0.0418724961677046,1.2745579180438e-06,-0.0418723943788196,0.0859887759292129,66438.8136384658
36.8,2315.46173413674,1830,28082.9554372877,29100,-0.0097545086651048,0.0747574194567887,0.0650029107916837,0.00145763109914092,-0.0418724702102404,1.27800862679215e-06,-0.0418723682600056,0.0857598700458826,66443.815224192
36.82,2315.47592350693,1830,28082.5043947433,29100,-0.00972533228425668,0.0747573965485947,0.0650320642643379,0.001457716077391,-0.0418724441913475,1.28068469343739e-06,-0.0418723421393426,0.0855321984912393,66448.7921155179
36.84,2315.48989410298,1830,28082.0547005722,29100,-0.00969615454342198,0.0747573739743033,0.0650612194308811,0.00145780048640746,-0.0418724181266251,1.28259970168275e-06,-0.0418723160312459,0.0853057578489002,66453.7443720918
36.86,2315.50364707421,1830,28081.6063548964,29100,-0.00966697544419842,0.0747573517240317,0.0650903762798331,0.00145788431676363,-0.0418723920313881,1.28376795322962e-06,-0.0418722899497944,0.0850805447105993,66458.6720534274
36.88,2315.51718356681,1830,28081.1593578371,29100,-0.00963779498821398,0.0747573297877478,0.0651195347995336,0.00145796755990912,-0.0418723659206531,1.28420443146892e-06,-0.0418722639087199,0.0848565556761682,66463.5752189043
36.9,2315.53050472377,1830,28080.713709515,29100,-0.00960861317712705,0.0747573081552875,0.0651486949781603,0.00145805020816035,-0.0418723398091244,1.2839247655962e-06,-0.041872237921396,0.0846337873535289,66468.4539277676
36.92,2315.54361168494,1830,28080.2694100502,29100,-0.00957943001262645,0.0747572868163722,0.0651778568037455,0.00145813225469019,-0.0418723137111819,1.28294519405974e-06,-0.0418722120008284,0.0844122363586701,66473.3082391285
36.94,2315.55650558702,1830,28079.8264595618,29100,-0.00955024549643147,0.0747572657606254,0.0652070202641937,0.00145821369351656,-0.0418722876408684,1.28128252876845e-06,-0.041872186159646,0.0841918993156403,66478.1382119645
36.96,2315.56918756355,1830,28079.3848581685,29100,-0.00952105963029191,0.0747572449775901,0.065236185347298,0.0014582945194902,-0.0418722616118793,1.27895411835552e-06,-0.0418721604100922,0.0839727728565376,66482.9439051195
36.98,2315.58165874496,1830,28078.9446059884,29100,-0.00949187241598806,0.0747572244567449,0.0652653520407566,0.00145837472828158,-0.0418722356375511,1.27597781248007e-06,-0.0418721347640177,0.0837548536214889,66487.7253773037
37,2315.59392025854,1830,28078.5057031386,29100,-0.00946268385533068,0.0747572041875203,0.0652945203321894,0.00145845431636695,-0.0418722097308523,1.27237192523661e-06,-0.0418721092328729,0.0835381382586374,66492.4826870945
37.02,2315.60597322846,1830,28078.0681497359,29100,-0.00943349395016092,0.0747571841593147,0.0653236902091536,0.00145853328101366,-0.0418721839043741,1.26815520020688e-06,-0.0418720838277022,0.0833226234241313,66497.2158929359
37.04,2315.61781877578,1830,28077.6319458962,29100,-0.00940430270235029,0.0747571643615102,0.0653528616591597,0.00145861162026465,-0.0418721581703222,1.26334677401095e-06,-0.0418720585591382,0.0831083057821138,66501.9250531392
37.06,2315.62945801846,1830,28077.1970917347,29100,-0.00937511011380053,0.0747571447834872,0.0653820346696865,0.00145868933292236,-0.0418721325405088,1.25796614160338e-06,-0.0418720334373971,0.0828951820047038,66506.6102258829
